id,name,full_name,birth_date,image,source,term,party,area,start_date,end_date,identifier__parlamento
117,Maria Manuela Aguiar,Maria Manuela Aguiar Dias Moreira,1942-06-09,http://app.parlamento.pt/webutils/getimage.aspx?id=117&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=117,7,PSD,Fora da Europa,1995-10-27,1999-10-24,117
117,Maria Manuela Aguiar,Maria Manuela Aguiar Dias Moreira,1942-06-09,http://app.parlamento.pt/webutils/getimage.aspx?id=117&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=117,8,PSD,Fora da Europa,1999-10-25,2002-04-04,117
117,Maria Manuela Aguiar,Maria Manuela Aguiar Dias Moreira,1942-06-09,http://app.parlamento.pt/webutils/getimage.aspx?id=117&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=117,9,PSD,Fora da Europa,2002-04-05,2005-03-09,117
118,Marília Raimundo,Marília Dulce Coelho Pires Morgado Raimundo,1945-07-24,http://app.parlamento.pt/webutils/getimage.aspx?id=118&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=118,1,PSD,Guarda,1980-01-03,1980-11-12,118
118,Marília Raimundo,Marília Dulce Coelho Pires Morgado Raimundo,1945-07-24,http://app.parlamento.pt/webutils/getimage.aspx?id=118&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=118,2,PSD,Guarda,1980-11-13,1983-05-30,118
118,Marília Raimundo,Marília Dulce Coelho Pires Morgado Raimundo,1945-07-24,http://app.parlamento.pt/webutils/getimage.aspx?id=118&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=118,3,PSD,Guarda,1983-05-31,1985-11-03,118
118,Marília Raimundo,Marília Dulce Coelho Pires Morgado Raimundo,1945-07-24,http://app.parlamento.pt/webutils/getimage.aspx?id=118&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=118,4,PSD,Guarda,1985-11-04,1987-08-12,118
118,Marília Raimundo,Marília Dulce Coelho Pires Morgado Raimundo,1945-07-24,http://app.parlamento.pt/webutils/getimage.aspx?id=118&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=118,5,PSD,Guarda,1987-08-13,1991-11-03,118
118,Marília Raimundo,Marília Dulce Coelho Pires Morgado Raimundo,1945-07-24,http://app.parlamento.pt/webutils/getimage.aspx?id=118&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=118,6,PSD,Guarda,1991-11-04,1995-10-26,118
119,Mário Maciel,Mário Jorge Belo Maciel,1961-02-05,http://app.parlamento.pt/webutils/getimage.aspx?id=119&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=119,4,PSD,Açores,1985-11-04,1987-08-12,119
119,Mário Maciel,Mário Jorge Belo Maciel,1961-02-05,http://app.parlamento.pt/webutils/getimage.aspx?id=119&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=119,5,PSD,Açores,1987-08-13,1991-11-03,119
119,Mário Maciel,Mário Jorge Belo Maciel,1961-02-05,http://app.parlamento.pt/webutils/getimage.aspx?id=119&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=119,6,PSD,Açores,1991-11-04,1995-10-26,119
120,Mário Santos,Mário Oliveira Mendes dos Santos,1944-01-06,http://app.parlamento.pt/webutils/getimage.aspx?id=120&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=120,3,PSD,Santarém,1983-05-31,1985-11-03,120
120,Mário Santos,Mário Oliveira Mendes dos Santos,1944-01-06,http://app.parlamento.pt/webutils/getimage.aspx?id=120&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=120,4,PSD,Santarém,1985-11-04,1987-08-12,120
120,Mário Santos,Mário Oliveira Mendes dos Santos,1944-01-06,http://app.parlamento.pt/webutils/getimage.aspx?id=120&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=120,5,PSD,Santarém,1987-08-13,1991-11-03,120
120,Mário Santos,Mário Oliveira Mendes dos Santos,1944-01-06,http://app.parlamento.pt/webutils/getimage.aspx?id=120&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=120,6,PSD,Santarém,1991-11-04,1995-10-26,120
121,Mário Albuquerque,Mário da Silva Coutinho Albuquerque,1940-11-19,http://app.parlamento.pt/webutils/getimage.aspx?id=121&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=121,4,PSD,Santarém,1985-11-04,1987-08-12,121
121,Mário Albuquerque,Mário da Silva Coutinho Albuquerque,1940-11-19,http://app.parlamento.pt/webutils/getimage.aspx?id=121&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=121,5,PSD,Santarém,1987-08-13,1991-11-03,121
121,Mário Albuquerque,Mário da Silva Coutinho Albuquerque,1940-11-19,http://app.parlamento.pt/webutils/getimage.aspx?id=121&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=121,6,PSD,Santarém,1991-11-04,1995-10-26,121
121,Mário Albuquerque,Mário da Silva Coutinho Albuquerque,1940-11-19,http://app.parlamento.pt/webutils/getimage.aspx?id=121&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=121,7,PSD,Santarém,1995-10-27,1999-10-24,121
121,Mário Albuquerque,Mário da Silva Coutinho Albuquerque,1940-11-19,http://app.parlamento.pt/webutils/getimage.aspx?id=121&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=121,8,PSD,Santarém,1999-10-25,2002-04-04,121
121,Mário Albuquerque,Mário da Silva Coutinho Albuquerque,1940-11-19,http://app.parlamento.pt/webutils/getimage.aspx?id=121&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=121,9,PSD,Santarém,2002-04-05,2005-03-09,121
121,Mário Albuquerque,Mário da Silva Coutinho Albuquerque,1940-11-19,http://app.parlamento.pt/webutils/getimage.aspx?id=121&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=121,10,PSD,Santarém,2005-03-10,2009-10-14,121
122,Melchior Moreira,Melchior Ribeiro Pereira Moreira,1964-01-23,http://app.parlamento.pt/webutils/getimage.aspx?id=122&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=122,6,PSD,Viseu,1991-11-04,1995-10-26,122
122,Melchior Moreira,Melchior Ribeiro Pereira Moreira,1964-01-23,http://app.parlamento.pt/webutils/getimage.aspx?id=122&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=122,8,PSD,Viseu,1999-10-25,2002-04-04,122
122,Melchior Moreira,Melchior Ribeiro Pereira Moreira,1964-01-23,http://app.parlamento.pt/webutils/getimage.aspx?id=122&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=122,9,PSD,Viseu,2002-04-05,2005-03-09,122
122,Melchior Moreira,Melchior Ribeiro Pereira Moreira,1964-01-23,http://app.parlamento.pt/webutils/getimage.aspx?id=122&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=122,10,PSD,Viseu,2005-03-10,2009-10-14,122
123,Miguel Macedo,Miguel Bento Martins da Costa de Macedo e Silva,1959-05-06,http://app.parlamento.pt/webutils/getimage.aspx?id=123&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=123,5,PSD,Braga,1987-08-13,1991-11-03,123
123,Miguel Macedo,Miguel Bento Martins da Costa de Macedo e Silva,1959-05-06,http://app.parlamento.pt/webutils/getimage.aspx?id=123&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=123,6,PSD,Braga,1991-11-04,1995-10-26,123
123,Miguel Macedo,Miguel Bento Martins da Costa de Macedo e Silva,1959-05-06,http://app.parlamento.pt/webutils/getimage.aspx?id=123&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=123,7,PSD,Braga,1995-10-27,1999-10-24,123
123,Miguel Macedo,Miguel Bento Martins da Costa de Macedo e Silva,1959-05-06,http://app.parlamento.pt/webutils/getimage.aspx?id=123&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=123,8,PSD,Braga,1999-10-25,2002-04-04,123
123,Miguel Macedo,Miguel Bento Martins da Costa de Macedo e Silva,1959-05-06,http://app.parlamento.pt/webutils/getimage.aspx?id=123&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=123,10,PSD,Braga,2005-03-10,2009-10-14,123
123,Miguel Macedo,Miguel Bento Martins da Costa de Macedo e Silva,1959-05-06,http://app.parlamento.pt/webutils/getimage.aspx?id=123&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=123,11,PSD,Braga,2009-10-15,2011-06-19,123
123,Miguel Macedo,Miguel Bento Martins da Costa de Macedo e Silva,1959-05-06,http://app.parlamento.pt/webutils/getimage.aspx?id=123&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=123,12,PSD,Braga,2011-06-20,2015-10-22,123
124,Miguel Relvas,Miguel Fernando Cassola de Miranda Relvas,1961-09-05,http://app.parlamento.pt/webutils/getimage.aspx?id=124&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=124,4,PSD,Santarém,1985-11-04,1987-08-12,124
124,Miguel Relvas,Miguel Fernando Cassola de Miranda Relvas,1961-09-05,http://app.parlamento.pt/webutils/getimage.aspx?id=124&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=124,5,PSD,Santarém,1987-08-13,1991-11-03,124
124,Miguel Relvas,Miguel Fernando Cassola de Miranda Relvas,1961-09-05,http://app.parlamento.pt/webutils/getimage.aspx?id=124&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=124,6,PSD,Santarém,1991-11-04,1995-10-26,124
124,Miguel Relvas,Miguel Fernando Cassola de Miranda Relvas,1961-09-05,http://app.parlamento.pt/webutils/getimage.aspx?id=124&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=124,7,PSD,Santarém,1995-10-27,1999-10-24,124
124,Miguel Relvas,Miguel Fernando Cassola de Miranda Relvas,1961-09-05,http://app.parlamento.pt/webutils/getimage.aspx?id=124&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=124,8,PSD,Santarém,1999-10-25,2002-04-04,124
124,Miguel Relvas,Miguel Fernando Cassola de Miranda Relvas,1961-09-05,http://app.parlamento.pt/webutils/getimage.aspx?id=124&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=124,9,PSD,Santarém,2002-04-05,2005-03-09,124
124,Miguel Relvas,Miguel Fernando Cassola de Miranda Relvas,1961-09-05,http://app.parlamento.pt/webutils/getimage.aspx?id=124&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=124,10,PSD,Santarém,2005-03-10,2009-10-14,124
124,Miguel Relvas,Miguel Fernando Cassola de Miranda Relvas,1961-09-05,http://app.parlamento.pt/webutils/getimage.aspx?id=124&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=124,12,PSD,Santarém,2011-06-20,2015-10-22,124
125,Nuno Delerue,Nuno Francisco Fernandes Delerue Alvim de Matos,1960-08-14,http://app.parlamento.pt/webutils/getimage.aspx?id=125&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=125,5,PSD,Porto,1987-08-13,1991-11-03,125
125,Nuno Delerue,Nuno Francisco Fernandes Delerue Alvim de Matos,1960-08-14,http://app.parlamento.pt/webutils/getimage.aspx?id=125&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=125,6,PSD,Porto,1991-11-04,1995-10-26,125
126,Olinto Ravara,Olinto Henrique da Cruz Ravara,1954-08-13,http://app.parlamento.pt/webutils/getimage.aspx?id=126&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=126,6,PSD,Aveiro,1991-11-04,1995-10-26,126
127,Pedro Holstein Campilho,Pedro Domingos de Souza e Holstein Campilho,1949-12-15,http://app.parlamento.pt/webutils/getimage.aspx?id=127&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=127,5,PSD,Lisboa,1987-08-13,1991-11-03,127
127,Pedro Holstein Campilho,Pedro Domingos de Souza e Holstein Campilho,1949-12-15,http://app.parlamento.pt/webutils/getimage.aspx?id=127&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=127,6,PSD,Lisboa,1991-11-04,1995-10-26,127
127,Pedro Holstein Campilho,Pedro Domingos de Souza e Holstein Campilho,1949-12-15,http://app.parlamento.pt/webutils/getimage.aspx?id=127&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=127,7,PSD,Lisboa,1995-10-27,1999-10-24,127
128,Pedro Roseta,Pedro Manuel Cruz Roseta,1943-06-29,http://app.parlamento.pt/webutils/getimage.aspx?id=128&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=128,1,PSD,Castelo Branco,1976-06-03,1980-01-02,128
128,Pedro Roseta,Pedro Manuel Cruz Roseta,1943-06-29,http://app.parlamento.pt/webutils/getimage.aspx?id=128&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=128,2,PSD,Castelo Branco,1980-11-13,1983-05-30,128
128,Pedro Roseta,Pedro Manuel Cruz Roseta,1943-06-29,http://app.parlamento.pt/webutils/getimage.aspx?id=128&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=128,5,PSD,Castelo Branco,1987-08-13,1991-11-03,128
128,Pedro Roseta,Pedro Manuel Cruz Roseta,1943-06-29,http://app.parlamento.pt/webutils/getimage.aspx?id=128&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=128,6,PSD,Lisboa,1991-11-04,1995-10-26,128
128,Pedro Roseta,Pedro Manuel Cruz Roseta,1943-06-29,http://app.parlamento.pt/webutils/getimage.aspx?id=128&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=128,7,PSD,Lisboa,1995-10-27,1999-10-24,128
128,Pedro Roseta,Pedro Manuel Cruz Roseta,1943-06-29,http://app.parlamento.pt/webutils/getimage.aspx?id=128&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=128,8,PSD,Lisboa,1999-10-25,2002-04-04,128
128,Pedro Roseta,Pedro Manuel Cruz Roseta,1943-06-29,http://app.parlamento.pt/webutils/getimage.aspx?id=128&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=128,9,PSD,Lisboa,2002-04-05,2005-03-09,128
129,Pedro Passos Coelho,Pedro Manuel Mamede Passos Coelho,1964-07-24,http://app.parlamento.pt/webutils/getimage.aspx?id=129&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=129,6,PSD,Lisboa,1991-11-04,1995-10-26,129
129,Pedro Passos Coelho,Pedro Manuel Mamede Passos Coelho,1964-07-24,http://app.parlamento.pt/webutils/getimage.aspx?id=129&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=129,7,PSD,Lisboa,1995-10-27,1999-10-24,129
129,Pedro Passos Coelho,Pedro Manuel Mamede Passos Coelho,1964-07-24,http://app.parlamento.pt/webutils/getimage.aspx?id=129&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=129,12,PSD,Vila Real,2011-06-20,2015-10-22,129
129,Pedro Passos Coelho,Pedro Manuel Mamede Passos Coelho,1964-07-24,http://app.parlamento.pt/webutils/getimage.aspx?id=129&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=129,13,PSD,Lisboa,2015-10-23,"",129
130,Rui Salvada,Rui Alberto Limpo Salvada,1943-03-25,http://app.parlamento.pt/webutils/getimage.aspx?id=130&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=130,4,PSD,Lisboa,1985-11-04,1987-08-12,130
130,Rui Salvada,Rui Alberto Limpo Salvada,1943-03-25,http://app.parlamento.pt/webutils/getimage.aspx?id=130&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=130,5,PSD,Lisboa,1987-08-13,1991-11-03,130
130,Rui Salvada,Rui Alberto Limpo Salvada,1943-03-25,http://app.parlamento.pt/webutils/getimage.aspx?id=130&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=130,6,PSD,Lisboa,1991-11-04,1995-10-26,130
131,Rui Carp,Rui Carlos Alvarez Carp,1950-04-21,http://app.parlamento.pt/webutils/getimage.aspx?id=131&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=131,4,PSD,Lisboa,1985-11-04,1987-08-12,131
131,Rui Carp,Rui Carlos Alvarez Carp,1950-04-21,http://app.parlamento.pt/webutils/getimage.aspx?id=131&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=131,5,PSD,Lisboa,1987-08-13,1991-11-03,131
131,Rui Carp,Rui Carlos Alvarez Carp,1950-04-21,http://app.parlamento.pt/webutils/getimage.aspx?id=131&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=131,6,PSD,Lisboa,1991-11-04,1995-10-26,131
132,Rui Rio,Rui Fernando da Silva Rio,1957-08-06,http://app.parlamento.pt/webutils/getimage.aspx?id=132&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=132,6,PSD,Porto,1991-11-04,1995-10-26,132
132,Rui Rio,Rui Fernando da Silva Rio,1957-08-06,http://app.parlamento.pt/webutils/getimage.aspx?id=132&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=132,7,PSD,Porto,1995-10-27,1999-10-24,132
132,Rui Rio,Rui Fernando da Silva Rio,1957-08-06,http://app.parlamento.pt/webutils/getimage.aspx?id=132&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=132,8,PSD,Porto,1999-10-25,2002-04-04,132
133,Rui Gomes da Silva,Rui Manuel Lobo Gomes da Silva,1958-08-23,http://app.parlamento.pt/webutils/getimage.aspx?id=133&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=133,5,PSD,Lisboa,1987-08-13,1991-11-03,133
133,Rui Gomes da Silva,Rui Manuel Lobo Gomes da Silva,1958-08-23,http://app.parlamento.pt/webutils/getimage.aspx?id=133&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=133,6,PSD,Lisboa,1991-11-04,1995-10-26,133
133,Rui Gomes da Silva,Rui Manuel Lobo Gomes da Silva,1958-08-23,http://app.parlamento.pt/webutils/getimage.aspx?id=133&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=133,7,PSD,Lisboa,1995-10-27,1999-10-24,133
133,Rui Gomes da Silva,Rui Manuel Lobo Gomes da Silva,1958-08-23,http://app.parlamento.pt/webutils/getimage.aspx?id=133&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=133,8,PSD,Lisboa,1999-10-25,2002-04-04,133
133,Rui Gomes da Silva,Rui Manuel Lobo Gomes da Silva,1958-08-23,http://app.parlamento.pt/webutils/getimage.aspx?id=133&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=133,9,PSD,Lisboa,2002-04-05,2005-03-09,133
133,Rui Gomes da Silva,Rui Manuel Lobo Gomes da Silva,1958-08-23,http://app.parlamento.pt/webutils/getimage.aspx?id=133&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=133,10,PSD,Lisboa,2005-03-10,2009-10-14,133
134,Rui Machete,Rui Manuel Parente Chancerelle de Machete,1940-04-07,http://app.parlamento.pt/webutils/getimage.aspx?id=134&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=134,1,PSD,Setúbal,1976-06-03,1980-01-02,134
134,Rui Machete,Rui Manuel Parente Chancerelle de Machete,1940-04-07,http://app.parlamento.pt/webutils/getimage.aspx?id=134&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=134,4,PSD,Lisboa,1985-11-04,1987-08-12,134
134,Rui Machete,Rui Manuel Parente Chancerelle de Machete,1940-04-07,http://app.parlamento.pt/webutils/getimage.aspx?id=134&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=134,5,PSD,Lisboa,1987-08-13,1991-11-03,134
134,Rui Machete,Rui Manuel Parente Chancerelle de Machete,1940-04-07,http://app.parlamento.pt/webutils/getimage.aspx?id=134&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=134,6,PSD,Lisboa,1991-11-04,1995-10-26,134
135,Simão Ricon Peres,Simão José Ricon Peres,1945-02-09,http://app.parlamento.pt/webutils/getimage.aspx?id=135&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=135,6,PSD,Porto,1991-11-04,1995-10-26,135
136,Telmo Moreno,Telmo Jose Moreno,1947-05-20,http://app.parlamento.pt/webutils/getimage.aspx?id=136&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=136,6,PSD,Bragança,1991-11-04,1995-10-26,136
137,Vasco Miguel,Vasco Francisco Aguiar Miguel,1949-06-27,http://app.parlamento.pt/webutils/getimage.aspx?id=137&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=137,2,PSD,Lisboa,1980-11-13,1983-05-30,137
137,Vasco Miguel,Vasco Francisco Aguiar Miguel,1949-06-27,http://app.parlamento.pt/webutils/getimage.aspx?id=137&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=137,3,PSD,Lisboa,1983-05-31,1985-11-03,137
137,Vasco Miguel,Vasco Francisco Aguiar Miguel,1949-06-27,http://app.parlamento.pt/webutils/getimage.aspx?id=137&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=137,4,PSD,Lisboa,1985-11-04,1987-08-12,137
137,Vasco Miguel,Vasco Francisco Aguiar Miguel,1949-06-27,http://app.parlamento.pt/webutils/getimage.aspx?id=137&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=137,5,PSD,Lisboa,1987-08-13,1991-11-03,137
137,Vasco Miguel,Vasco Francisco Aguiar Miguel,1949-06-27,http://app.parlamento.pt/webutils/getimage.aspx?id=137&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=137,6,PSD,Lisboa,1991-11-04,1995-10-26,137
138,Virgílio Carneiro,Virgílio de Oliveira Carneiro,1940-03-27,http://app.parlamento.pt/webutils/getimage.aspx?id=138&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=138,4,PSD,Braga,1985-11-04,1987-08-12,138
138,Virgílio Carneiro,Virgílio de Oliveira Carneiro,1940-03-27,http://app.parlamento.pt/webutils/getimage.aspx?id=138&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=138,5,PSD,Braga,1987-08-13,1991-11-03,138
