id,name,image,given_name,family_name,sort_name,birth_date,gender,identifier__bioguide,identifier__thomas,identifier__lis,identifier__govtrack,identifier__opensecrets,identifier__votesmart,identifier__fec,identifier__cspan,identifier__wikipedia,identifier__house_history,identifier__ballotpedia,identifier__maplight,identifier__washington_post,identifier__icpsr,identifier__wikidata,house,start_date,state,district,party,homepage,address,phone,fax,area_id,term,end_date,identifier__bioguide_previous,identifier__google_entity_id
B001126,Conrad Burns,https://theunitedstates.io/images/congress/original/B001126.jpg,Conrad,Burns,"Burns, Conrad",1935-01-25,male,B001126,01298,S211,300015,N00004638,,,,Conrad Burns,,,,,15701,Q1126725,sen,1997-01-06,MT,,Republican,,,,,ocd-division/country:us/state:mt,105,1999-01-03,,kg:/m/0202s9
B001126,Conrad Burns,https://theunitedstates.io/images/congress/original/B001126.jpg,Conrad,Burns,"Burns, Conrad",1935-01-25,male,B001126,01298,S211,300015,N00004638,,,,Conrad Burns,,,,,15701,Q1126725,sen,1999-01-06,MT,,Republican,,,,,ocd-division/country:us/state:mt,106,2001-01-03,,kg:/m/0202s9
B001126,Conrad Burns,https://theunitedstates.io/images/congress/original/B001126.jpg,Conrad,Burns,"Burns, Conrad",1935-01-25,male,B001126,01298,S211,300015,N00004638,,,,Conrad Burns,,,,,15701,Q1126725,sen,2001-01-06,MT,,Republican,http://burns.senate.gov,,,,ocd-division/country:us/state:mt,107,2003-01-03,,kg:/m/0202s9
B001126,Conrad Burns,https://theunitedstates.io/images/congress/original/B001126.jpg,Conrad,Burns,"Burns, Conrad",1935-01-25,male,B001126,01298,S211,300015,N00004638,,,,Conrad Burns,,,,,15701,Q1126725,sen,2003-01-06,MT,,Republican,http://burns.senate.gov,,,,ocd-division/country:us/state:mt,108,2005-01-03,,kg:/m/0202s9
B001126,Conrad Burns,https://theunitedstates.io/images/congress/original/B001126.jpg,Conrad,Burns,"Burns, Conrad",1935-01-25,male,B001126,01298,S211,300015,N00004638,,,,Conrad Burns,,,,,15701,Q1126725,sen,2005-01-06,MT,,Republican,http://burns.senate.gov,,,,ocd-division/country:us/state:mt,109,2007-01-03,,kg:/m/0202s9
B001135,Richard Burr,https://theunitedstates.io/images/congress/original/B001135.jpg,Richard,Burr,"Burr, Richard",1955-11-30,male,B001135,00153,S300,400054,N00002221,21787,S4NC00089,31054,Richard Burr,10236,Richard Burr,172,,29548,Q331278,sen,2005-01-06,NC,,Republican,http://burr.senate.gov,,,,ocd-division/country:us/state:nc,109,2007-01-03,,kg:/m/03g_s9
B001135,Richard Burr,https://theunitedstates.io/images/congress/original/B001135.jpg,Richard,Burr,"Burr, Richard",1955-11-30,male,B001135,00153,S300,400054,N00002221,21787,S4NC00089,31054,Richard Burr,10236,Richard Burr,172,,29548,Q331278,sen,2007-01-06,NC,,Republican,http://burr.senate.gov,,,,ocd-division/country:us/state:nc,110,2009-01-03,,kg:/m/03g_s9
B001135,Richard Burr,https://theunitedstates.io/images/congress/original/B001135.jpg,Richard,Burr,"Burr, Richard",1955-11-30,male,B001135,00153,S300,400054,N00002221,21787,S4NC00089,31054,Richard Burr,10236,Richard Burr,172,,29548,Q331278,sen,2009-01-06,NC,,Republican,http://burr.senate.gov,,,,ocd-division/country:us/state:nc,111,2011-01-03,,kg:/m/03g_s9
B001135,Richard Burr,https://theunitedstates.io/images/congress/original/B001135.jpg,Richard,Burr,"Burr, Richard",1955-11-30,male,B001135,00153,S300,400054,N00002221,21787,S4NC00089,31054,Richard Burr,10236,Richard Burr,172,,29548,Q331278,sen,2011-01-06,NC,,Republican,http://www.burr.senate.gov,217 Russell Senate Office Building Washington DC 20510,202-224-3154,202-228-2981,ocd-division/country:us/state:nc,112,2013-01-03,,kg:/m/03g_s9
B001135,Richard Burr,https://theunitedstates.io/images/congress/original/B001135.jpg,Richard,Burr,"Burr, Richard",1955-11-30,male,B001135,00153,S300,400054,N00002221,21787,S4NC00089,31054,Richard Burr,10236,Richard Burr,172,,29548,Q331278,sen,2013-01-06,NC,,Republican,http://www.burr.senate.gov,217 Russell Senate Office Building Washington DC 20510,202-224-3154,202-228-2981,ocd-division/country:us/state:nc,113,2015-01-03,,kg:/m/03g_s9
B001135,Richard Burr,https://theunitedstates.io/images/congress/original/B001135.jpg,Richard,Burr,"Burr, Richard",1955-11-30,male,B001135,00153,S300,400054,N00002221,21787,S4NC00089,31054,Richard Burr,10236,Richard Burr,172,,29548,Q331278,sen,2015-01-06,NC,,Republican,http://www.burr.senate.gov,217 Russell Senate Office Building Washington DC 20510,202-224-3154,202-228-2981,ocd-division/country:us/state:nc,114,2017-01-03,,kg:/m/03g_s9
B001135,Richard Burr,https://theunitedstates.io/images/congress/original/B001135.jpg,Richard,Burr,"Burr, Richard",1955-11-30,male,B001135,00153,S300,400054,N00002221,21787,S4NC00089,31054,Richard Burr,10236,Richard Burr,172,,29548,Q331278,sen,2017-01-03,NC,,Republican,http://www.burr.senate.gov,217 Russell Senate Office Building Washington DC 20510,202-224-3154,,ocd-division/country:us/state:nc,115,"",,kg:/m/03g_s9
B001209,"Harry Byrd, Jr.",https://theunitedstates.io/images/congress/original/B001209.jpg,Harry,Byrd,"Byrd, Harry",1914-12-20,male,B001209,01300,,402149,,,,,Harry F. Byrd Jr.,,,,,10802,Q3268711,sen,1981-01-06,VA,,Independent,,,,,ocd-division/country:us/state:va,97,1983-01-03,,kg:/m/03667s
B001210,Robert Byrd,https://theunitedstates.io/images/congress/original/B001210.jpg,Robert,Byrd,"Byrd, Robert",1917-11-20,male,B001210,01299,S017,300016,N00002200,53359,S6WV00014,,Robert Byrd,10332,,,,1366,Q276524,sen,1987-01-06,WV,,Democrat,,,,,ocd-division/country:us/state:wv,100,1989-01-03,,kg:/m/06bss
B001210,Robert Byrd,https://theunitedstates.io/images/congress/original/B001210.jpg,Robert,Byrd,"Byrd, Robert",1917-11-20,male,B001210,01299,S017,300016,N00002200,53359,S6WV00014,,Robert Byrd,10332,,,,1366,Q276524,sen,1989-01-06,WV,,Democrat,,,,,ocd-division/country:us/state:wv,101,1991-01-03,,kg:/m/06bss
B001210,Robert Byrd,https://theunitedstates.io/images/congress/original/B001210.jpg,Robert,Byrd,"Byrd, Robert",1917-11-20,male,B001210,01299,S017,300016,N00002200,53359,S6WV00014,,Robert Byrd,10332,,,,1366,Q276524,sen,1991-01-06,WV,,Democrat,,,,,ocd-division/country:us/state:wv,102,1993-01-03,,kg:/m/06bss
B001210,Robert Byrd,https://theunitedstates.io/images/congress/original/B001210.jpg,Robert,Byrd,"Byrd, Robert",1917-11-20,male,B001210,01299,S017,300016,N00002200,53359,S6WV00014,,Robert Byrd,10332,,,,1366,Q276524,sen,1993-01-06,WV,,Democrat,,,,,ocd-division/country:us/state:wv,103,1995-01-03,,kg:/m/06bss
B001210,Robert Byrd,https://theunitedstates.io/images/congress/original/B001210.jpg,Robert,Byrd,"Byrd, Robert",1917-11-20,male,B001210,01299,S017,300016,N00002200,53359,S6WV00014,,Robert Byrd,10332,,,,1366,Q276524,sen,1995-01-06,WV,,Democrat,,,,,ocd-division/country:us/state:wv,104,1997-01-03,,kg:/m/06bss
B001210,Robert Byrd,https://theunitedstates.io/images/congress/original/B001210.jpg,Robert,Byrd,"Byrd, Robert",1917-11-20,male,B001210,01299,S017,300016,N00002200,53359,S6WV00014,,Robert Byrd,10332,,,,1366,Q276524,sen,1997-01-06,WV,,Democrat,,,,,ocd-division/country:us/state:wv,105,1999-01-03,,kg:/m/06bss
B001210,Robert Byrd,https://theunitedstates.io/images/congress/original/B001210.jpg,Robert,Byrd,"Byrd, Robert",1917-11-20,male,B001210,01299,S017,300016,N00002200,53359,S6WV00014,,Robert Byrd,10332,,,,1366,Q276524,sen,1999-01-06,WV,,Democrat,,,,,ocd-division/country:us/state:wv,106,2001-01-03,,kg:/m/06bss
B001210,Robert Byrd,https://theunitedstates.io/images/congress/original/B001210.jpg,Robert,Byrd,"Byrd, Robert",1917-11-20,male,B001210,01299,S017,300016,N00002200,53359,S6WV00014,,Robert Byrd,10332,,,,1366,Q276524,sen,2001-01-06,WV,,Democrat,http://byrd.senate.gov,,,,ocd-division/country:us/state:wv,107,2003-01-03,,kg:/m/06bss
B001210,Robert Byrd,https://theunitedstates.io/images/congress/original/B001210.jpg,Robert,Byrd,"Byrd, Robert",1917-11-20,male,B001210,01299,S017,300016,N00002200,53359,S6WV00014,,Robert Byrd,10332,,,,1366,Q276524,sen,2003-01-06,WV,,Democrat,http://byrd.senate.gov,,,,ocd-division/country:us/state:wv,108,2005-01-03,,kg:/m/06bss
B001210,Robert Byrd,https://theunitedstates.io/images/congress/original/B001210.jpg,Robert,Byrd,"Byrd, Robert",1917-11-20,male,B001210,01299,S017,300016,N00002200,53359,S6WV00014,,Robert Byrd,10332,,,,1366,Q276524,sen,2005-01-06,WV,,Democrat,http://byrd.senate.gov,,,,ocd-division/country:us/state:wv,109,2007-01-03,,kg:/m/06bss
B001210,Robert Byrd,https://theunitedstates.io/images/congress/original/B001210.jpg,Robert,Byrd,"Byrd, Robert",1917-11-20,male,B001210,01299,S017,300016,N00002200,53359,S6WV00014,,Robert Byrd,10332,,,,1366,Q276524,sen,2007-01-06,WV,,Democrat,http://byrd.senate.gov,,,,ocd-division/country:us/state:wv,110,2009-01-03,,kg:/m/06bss
B001210,Robert Byrd,https://theunitedstates.io/images/congress/original/B001210.jpg,Robert,Byrd,"Byrd, Robert",1917-11-20,male,B001210,01299,S017,300016,N00002200,53359,S6WV00014,,Robert Byrd,10332,,,,1366,Q276524,sen,2009-01-06,WV,,Democrat,http://byrd.senate.gov,,,,ocd-division/country:us/state:wv,111,2010-06-28,,kg:/m/06bss
B001210,Robert Byrd,https://theunitedstates.io/images/congress/original/B001210.jpg,Robert,Byrd,"Byrd, Robert",1917-11-20,male,B001210,01299,S017,300016,N00002200,53359,S6WV00014,,Robert Byrd,10332,,,,1366,Q276524,sen,1981-01-06,WV,,Democrat,,,,,ocd-division/country:us/state:wv,97,1983-01-03,,kg:/m/06bss
B001210,Robert Byrd,https://theunitedstates.io/images/congress/original/B001210.jpg,Robert,Byrd,"Byrd, Robert",1917-11-20,male,B001210,01299,S017,300016,N00002200,53359,S6WV00014,,Robert Byrd,10332,,,,1366,Q276524,sen,1983-01-03,WV,,Democrat,,,,,ocd-division/country:us/state:wv,98,1983-01-06,,kg:/m/06bss
B001210,Robert Byrd,https://theunitedstates.io/images/congress/original/B001210.jpg,Robert,Byrd,"Byrd, Robert",1917-11-20,male,B001210,01299,S017,300016,N00002200,53359,S6WV00014,,Robert Byrd,10332,,,,1366,Q276524,sen,1985-01-06,WV,,Democrat,,,,,ocd-division/country:us/state:wv,99,1987-01-03,,kg:/m/06bss
B001225,Bill Bradley,https://theunitedstates.io/images/congress/original/B001225.jpg,William,Bradley,"Bradley, William",1943-07-28,male,B001225,01289,S132,401709,,,,,Bill Bradley,,,,,14702,Q504025,sen,1987-01-06,NJ,,Democrat,,,,,ocd-division/country:us/state:nj,100,1989-01-03,,kg:/m/01q8vl
B001225,Bill Bradley,https://theunitedstates.io/images/congress/original/B001225.jpg,William,Bradley,"Bradley, William",1943-07-28,male,B001225,01289,S132,401709,,,,,Bill Bradley,,,,,14702,Q504025,sen,1989-01-06,NJ,,Democrat,,,,,ocd-division/country:us/state:nj,101,1991-01-03,,kg:/m/01q8vl
B001225,Bill Bradley,https://theunitedstates.io/images/congress/original/B001225.jpg,William,Bradley,"Bradley, William",1943-07-28,male,B001225,01289,S132,401709,,,,,Bill Bradley,,,,,14702,Q504025,sen,1991-01-06,NJ,,Democrat,,,,,ocd-division/country:us/state:nj,102,1993-01-03,,kg:/m/01q8vl
B001225,Bill Bradley,https://theunitedstates.io/images/congress/original/B001225.jpg,William,Bradley,"Bradley, William",1943-07-28,male,B001225,01289,S132,401709,,,,,Bill Bradley,,,,,14702,Q504025,sen,1993-01-06,NJ,,Democrat,,,,,ocd-division/country:us/state:nj,103,1995-01-03,,kg:/m/01q8vl
B001225,Bill Bradley,https://theunitedstates.io/images/congress/original/B001225.jpg,William,Bradley,"Bradley, William",1943-07-28,male,B001225,01289,S132,401709,,,,,Bill Bradley,,,,,14702,Q504025,sen,1995-01-06,NJ,,Democrat,,,,,ocd-division/country:us/state:nj,104,1997-01-03,,kg:/m/01q8vl
B001225,Bill Bradley,https://theunitedstates.io/images/congress/original/B001225.jpg,William,Bradley,"Bradley, William",1943-07-28,male,B001225,01289,S132,401709,,,,,Bill Bradley,,,,,14702,Q504025,sen,1981-01-06,NJ,,Democrat,,,,,ocd-division/country:us/state:nj,97,1983-01-03,,kg:/m/01q8vl
B001225,Bill Bradley,https://theunitedstates.io/images/congress/original/B001225.jpg,William,Bradley,"Bradley, William",1943-07-28,male,B001225,01289,S132,401709,,,,,Bill Bradley,,,,,14702,Q504025,sen,1983-01-03,NJ,,Democrat,,,,,ocd-division/country:us/state:nj,98,1983-01-06,,kg:/m/01q8vl
B001225,Bill Bradley,https://theunitedstates.io/images/congress/original/B001225.jpg,William,Bradley,"Bradley, William",1943-07-28,male,B001225,01289,S132,401709,,,,,Bill Bradley,,,,,14702,Q504025,sen,1985-01-06,NJ,,Democrat,,,,,ocd-division/country:us/state:nj,99,1987-01-03,,kg:/m/01q8vl
B001230,Tammy Baldwin,https://theunitedstates.io/images/congress/original/B001230.jpg,Tammy,Baldwin,"Baldwin, Tammy",1962-02-11,female,B001230,01558,S354,400013,N00004367,3470,H8WI00018,57884,Tammy Baldwin,10361,Tammy Baldwin,136,,29940,Q40628,sen,2013-01-06,WI,,Democrat,https://www.baldwin.senate.gov,717 Hart Washington DC 20510,202-224-5653,202-225-6942,ocd-division/country:us/state:wi,113,2015-01-03,,kg:/m/024v02
B001230,Tammy Baldwin,https://theunitedstates.io/images/congress/original/B001230.jpg,Tammy,Baldwin,"Baldwin, Tammy",1962-02-11,female,B001230,01558,S354,400013,N00004367,3470,H8WI00018,57884,Tammy Baldwin,10361,Tammy Baldwin,136,,29940,Q40628,sen,2015-01-06,WI,,Democrat,https://www.baldwin.senate.gov,717 Hart Washington DC 20510,202-224-5653,202-225-6942,ocd-division/country:us/state:wi,114,2017-01-03,,kg:/m/024v02
B001230,Tammy Baldwin,https://theunitedstates.io/images/congress/original/B001230.jpg,Tammy,Baldwin,"Baldwin, Tammy",1962-02-11,female,B001230,01558,S354,400013,N00004367,3470,H8WI00018,57884,Tammy Baldwin,10361,Tammy Baldwin,136,,29940,Q40628,sen,2017-01-03,WI,,Democrat,https://www.baldwin.senate.gov,717 Hart Washington DC 20510,202-224-5653,202-225-6942,ocd-division/country:us/state:wi,115,"",,kg:/m/024v02
B001233,Evan Bayh,https://theunitedstates.io/images/congress/original/B001233.jpg,Evan,Bayh,"Bayh, Evan",1955-12-26,male,B001233,01572,S264,300006,N00003762,22418,S8IN00049,,Evan Bayh,,,,,49901,Q344930,sen,1999-01-06,IN,,Democrat,http://bayh.senate.gov/,,,,ocd-division/country:us/state:in,106,2001-01-03,,kg:/m/01rcnr
B001233,Evan Bayh,https://theunitedstates.io/images/congress/original/B001233.jpg,Evan,Bayh,"Bayh, Evan",1955-12-26,male,B001233,01572,S264,300006,N00003762,22418,S8IN00049,,Evan Bayh,,,,,49901,Q344930,sen,2001-01-06,IN,,Democrat,http://bayh.senate.gov/,,,,ocd-division/country:us/state:in,107,2003-01-03,,kg:/m/01rcnr
B001233,Evan Bayh,https://theunitedstates.io/images/congress/original/B001233.jpg,Evan,Bayh,"Bayh, Evan",1955-12-26,male,B001233,01572,S264,300006,N00003762,22418,S8IN00049,,Evan Bayh,,,,,49901,Q344930,sen,2003-01-06,IN,,Democrat,http://bayh.senate.gov/,,,,ocd-division/country:us/state:in,108,2005-01-03,,kg:/m/01rcnr
B001233,Evan Bayh,https://theunitedstates.io/images/congress/original/B001233.jpg,Evan,Bayh,"Bayh, Evan",1955-12-26,male,B001233,01572,S264,300006,N00003762,22418,S8IN00049,,Evan Bayh,,,,,49901,Q344930,sen,2005-01-06,IN,,Democrat,http://bayh.senate.gov,,,,ocd-division/country:us/state:in,109,2007-01-03,,kg:/m/01rcnr
B001233,Evan Bayh,https://theunitedstates.io/images/congress/original/B001233.jpg,Evan,Bayh,"Bayh, Evan",1955-12-26,male,B001233,01572,S264,300006,N00003762,22418,S8IN00049,,Evan Bayh,,,,,49901,Q344930,sen,2007-01-06,IN,,Democrat,http://bayh.senate.gov,,,,ocd-division/country:us/state:in,110,2009-01-03,,kg:/m/01rcnr
B001233,Evan Bayh,https://theunitedstates.io/images/congress/original/B001233.jpg,Evan,Bayh,"Bayh, Evan",1955-12-26,male,B001233,01572,S264,300006,N00003762,22418,S8IN00049,,Evan Bayh,,,,,49901,Q344930,sen,2009-01-06,IN,,Democrat,http://bayh.senate.gov,,,,ocd-division/country:us/state:in,111,2011-01-03,,kg:/m/01rcnr
B001236,John Boozman,https://theunitedstates.io/images/congress/original/B001236.jpg,John,Boozman,"Boozman, John",1950-12-10,male,B001236,01687,S343,400040,N00013873,27958,H2AR03176,92069,John Boozman,10372,John Boozman,159,,20101,Q1344707,sen,2011-01-06,AR,,Republican,http://www.boozman.senate.gov,141 Hart Senate Office Building Washington DC 20510,202-224-4843,202-228-1371,ocd-division/country:us/state:ar,112,2013-01-03,,kg:/m/024s3v
B001236,John Boozman,https://theunitedstates.io/images/congress/original/B001236.jpg,John,Boozman,"Boozman, John",1950-12-10,male,B001236,01687,S343,400040,N00013873,27958,H2AR03176,92069,John Boozman,10372,John Boozman,159,,20101,Q1344707,sen,2013-01-06,AR,,Republican,http://www.boozman.senate.gov,141 Hart Senate Office Building Washington DC 20510,202-224-4843,202-228-1371,ocd-division/country:us/state:ar,113,2015-01-03,,kg:/m/024s3v
B001236,John Boozman,https://theunitedstates.io/images/congress/original/B001236.jpg,John,Boozman,"Boozman, John",1950-12-10,male,B001236,01687,S343,400040,N00013873,27958,H2AR03176,92069,John Boozman,10372,John Boozman,159,,20101,Q1344707,sen,2015-01-06,AR,,Republican,http://www.boozman.senate.gov,141 Hart Senate Office Building Washington DC 20510,202-224-4843,202-228-1371,ocd-division/country:us/state:ar,114,2017-01-03,,kg:/m/024s3v
B001236,John Boozman,https://theunitedstates.io/images/congress/original/B001236.jpg,John,Boozman,"Boozman, John",1950-12-10,male,B001236,01687,S343,400040,N00013873,27958,H2AR03176,92069,John Boozman,10372,John Boozman,159,,20101,Q1344707,sen,2017-01-03,AR,,Republican,https://www.boozman.senate.gov/public/index.cfm/home,141 Hart Senate Office Building Washington DC 20510,202-224-4843,,ocd-division/country:us/state:ar,115,"",,kg:/m/024s3v
B001237,Dean Barkley,https://theunitedstates.io/images/congress/original/B001237.jpg,Dean,Barkley,"Barkley, Dean",1950-08-31,male,B001237,01690,S285,401147,,,,,Dean Barkley,,,,,40106,Q362480,sen,2002-11-05,MN,,Independent,,,,,ocd-division/country:us/state:mn,107,2003-01-03,,kg:/m/0126_6
B001261,John Barrasso,https://theunitedstates.io/images/congress/original/B001261.jpg,John,Barrasso,"Barrasso, John",1952-07-21,male,B001261,01881,S317,412251,N00006236,52662,S6WY00068,1024777,John Barrasso,,John Barrasso,732,,40707,Q720521,sen,2007-06-25,WY,,Republican,http://barrasso.senate.gov,307 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-6441,202-224-1724,ocd-division/country:us/state:wy,110,2009-01-03,,kg:/m/02rsm32
B001261,John Barrasso,https://theunitedstates.io/images/congress/original/B001261.jpg,John,Barrasso,"Barrasso, John",1952-07-21,male,B001261,01881,S317,412251,N00006236,52662,S6WY00068,1024777,John Barrasso,,John Barrasso,732,,40707,Q720521,sen,2009-01-06,WY,,Republican,http://barrasso.senate.gov,307 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-6441,202-224-1724,ocd-division/country:us/state:wy,111,2011-01-03,,kg:/m/02rsm32
B001261,John Barrasso,https://theunitedstates.io/images/congress/original/B001261.jpg,John,Barrasso,"Barrasso, John",1952-07-21,male,B001261,01881,S317,412251,N00006236,52662,S6WY00068,1024777,John Barrasso,,John Barrasso,732,,40707,Q720521,sen,2011-01-06,WY,,Republican,http://barrasso.senate.gov,307 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-6441,202-224-1724,ocd-division/country:us/state:wy,112,2013-01-03,,kg:/m/02rsm32
B001261,John Barrasso,https://theunitedstates.io/images/congress/original/B001261.jpg,John,Barrasso,"Barrasso, John",1952-07-21,male,B001261,01881,S317,412251,N00006236,52662,S6WY00068,1024777,John Barrasso,,John Barrasso,732,,40707,Q720521,sen,2013-01-06,WY,,Republican,http://www.barrasso.senate.gov,307 Dirksen Senate Office Building Washington DC 20510,202-224-6441,202-224-1724,ocd-division/country:us/state:wy,113,2015-01-03,,kg:/m/02rsm32
B001261,John Barrasso,https://theunitedstates.io/images/congress/original/B001261.jpg,John,Barrasso,"Barrasso, John",1952-07-21,male,B001261,01881,S317,412251,N00006236,52662,S6WY00068,1024777,John Barrasso,,John Barrasso,732,,40707,Q720521,sen,2015-01-06,WY,,Republican,http://www.barrasso.senate.gov,307 Dirksen Senate Office Building Washington DC 20510,202-224-6441,202-224-1724,ocd-division/country:us/state:wy,114,2017-01-03,,kg:/m/02rsm32
B001261,John Barrasso,https://theunitedstates.io/images/congress/original/B001261.jpg,John,Barrasso,"Barrasso, John",1952-07-21,male,B001261,01881,S317,412251,N00006236,52662,S6WY00068,1024777,John Barrasso,,John Barrasso,732,,40707,Q720521,sen,2017-01-03,WY,,Republican,http://www.barrasso.senate.gov,307 Dirksen Senate Office Building Washington DC 20510,202-224-6441,202-224-1724,ocd-division/country:us/state:wy,115,"",,kg:/m/02rsm32
B001265,Mark Begich,https://theunitedstates.io/images/congress/original/B001265.jpg,Mark,Begich,"Begich, Mark",1962-03-30,male,B001265,01898,S319,412326,N00029901,79426,S8AK00090,1030732,Mark Begich,,Mark Begich,808,,40900,Q454133,sen,2009-01-06,AK,,Democrat,http://www.begich.senate.gov,111 Russell Senate Office Building Washington DC 20510,202-224-3004,202-224-2354,ocd-division/country:us/state:ak,111,2011-01-03,,kg:/m/05pqtr
B001265,Mark Begich,https://theunitedstates.io/images/congress/original/B001265.jpg,Mark,Begich,"Begich, Mark",1962-03-30,male,B001265,01898,S319,412326,N00029901,79426,S8AK00090,1030732,Mark Begich,,Mark Begich,808,,40900,Q454133,sen,2011-01-06,AK,,Democrat,http://www.begich.senate.gov,111 Russell Senate Office Building Washington DC 20510,202-224-3004,202-224-2354,ocd-division/country:us/state:ak,112,2013-01-03,,kg:/m/05pqtr
